journalname,journalabbreviation,journalurl,year,issn,volume,issue,articletitle,doiurl,author,author_affiliation,abstractbody,keywords,fulltext,fulltexturl,publisheddate,conflictofinterests,otherurl,articleurl,pubmedid,pmcid,sponsors,manualid,country,chemicalcode,meshdescriptioncode,meshqualifiercode,medlinepgn,language,nlmuniqueid,datecompleted,daterevised,medlinedate,studytype,isboolean,nativetitle,nativeabstract,citations,reference,disclosure,acknowledgements,supplement_url
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,2,Ornithological News,https://doi.org/10.13157/arla.70.2.2023.on,Blas MOLINA; Javier PRIETA; Juan Antonio LORENZO; Cales LÓPEZ-JURADO,,"From volume 66(1) of Ardeola to the present, annual reviews of the status of 58 very scarce species, most of them previously regarded as rarities in mainland Spain and the Balearic Islands, have figured in this Ornithological News. This report includes analyses of 35 of these covering the seven-year period 2016 to 2022 (March 2023 for wintering species), in order to indicate their populations, distributions, phenologies and trends. The main data source is records shared on the eBird platform, supplemented by information published in Observado (https://observation. org), Reservoir Birds (https://www. reservoirbirds. com), Trektellen (https://www. trektellen. nl) and III Atlas of birds in the breeding season in Spain (https://atlasaves. seo. org). In this account, figures and maps relating to migrants and species present year-round are shown in green. Those for wintering species are in blue. In addition to the 35 species, recent records of interest of other species as summarised as usual. Our thanks to all users and collaborators in the above-mentioned citizen science media for their valuable contributions. Names and taxonomic order have been updated to correspond with the latest List of Birds of Spain (Rouco et al., 2022).",,,,July 2023,,,https://www.ardeola.org/en/volumes/702/articles/299-355/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,2,Editors´Acknowledgements,https://doi.org/10.13157/arla.70.2.2023.ac,María del Mar Delgado (editora jefa),,SEO/BirdLife (the Spanish Ornithological Society) and the Editorial Board of Ardeola express their gratitude to the following individuals for their help in the evaluation of manuscripts submitted to the journal:,,,https://www.ardeola.org/uploads/articles/docs/12-agradecimientos-702_1689943799.pdf,July 2023,,,https://www.ardeola.org/en/volumes/702/articles/357-357/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,Avian electrocutions on power lines in Kazakhstan and Russia,https://doi.org/10.13157/arla.70.1.2023.rp1,James F. DWYER; Igor V. KARYAKIN; José Rafael GARRIDO LÓPEZ; Elvira G. NIKOLENKO,,"Electrocutions involving power lines negatively impact avian populations on six continents. Affected species and mitigation strategies to minimise these effects are well described in parts of North America, Europe and southern Africa and are being developed in Asia, Australia and South America. Probably the most geographically dispersed electric system in the world is in Russia, where avian electrocutions have been documented since the 1970s. Research into avian electrocutions in Kazakhstan and southern Russia is extensive but is largely unknown outside Russia, which limits opportunities to consider cumulative regional effects. This review summarises what is known of avian electrocutions in Kazakhstan and Russia. Avian electrocutions on power lines were first identified in Russia in 1937, with concerns focused on impacts on electric system reliability, not wildlife populations. Electrocutions increased substantially in the 1970s when construction standards transitioned from wooden poles with wooden crossarms, which posed relatively low risk, to concrete pylons with steel crossarms, which posed and continue to pose much higher risks. Impacts to raptor populations are greatest where 6-10kV electric systems traverse vast arid landscapes with few natural tall perches. Birds perching on pylons can simultaneously contact live (energised) conductors and earthed (grounded) crossarms, creating an electrical circuit. Raptors are the bird group most often electrocuted, and this source of non-natural mortality is contributing to declines in Asian raptor populations. For example, Steppe Eagle Aquila nipalensis populations have collapsed in the Caspian steppes of Kazakhstan and southern Russia, declining from 20,000 pairs to 1,100 pairs. Fines for electrocutions codified in Russian law are intended to persuade Russian electric utilities to implement mitigation measures, but because fines are rarely enforced either within Russia or within neighbouring countries, mitigation measures are largely omitted even in new construction, and even in places with extensive documentation of electrocutions. Importantly, electric systems are similar across the many countries of the former Soviet Union that now share international boundaries and connected electric systems, probably posing substantial cumulative risks for migrant birds traversing the region.",Aquila nipalensis; corvid; electrocution; falcon; kestrel; mitigation; retrofitting,,https://www.ardeola.org/uploads/articles/docs/review-1-jf-dwyer-et-al-701-comprimido_1669886830.pdf,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/3-27/,,,,,,,,,, English,,,,,,,,,,,,,https://www.ardeola.org/uploads/articles/docs/supplementary-electronic-material-rewier-final_1669886856.pdf
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,Sexual dimorphism and parental care in the Wren-like Rushbird Phleocryptes melanops,https://doi.org/10.13157/arla.70.1.2023.ra1,Matías G. PRETELLI; Nicolás CHIARADIA; Augusto CARDONI; Alejandro BALADRÓN; Matilde CAVALLI; Enrique MADRID; Juan P. ISACCH,,"The Furnariidae is a very diverse family of Neotropical passerines in which the role of sexes in nest attendance and the possible existence of sexual dimorphism still remain poorly known for most species. Here, in a study spanning two breeding seasons, we analyzed the sexual dimorphism in morphology and the parental roles during incubation and chick rearing in the Wren-like Rushbird Phleocryptes melanops, a typical furnariid distributed in the southern wetlands of South America. Given previous knowledge of natural history of this family, we expected a slight dimorphism in size and a similar role of the sexes in parental care. Adults were captured and measured, and blood samples taken for molecular sex determination. Males had on average, 10.3%, 10.2%, 5.3%, and 4.4% larger bill lengths, tail lengths, wing chord lengths, and tarsus lengths than females, respectively, whereas no significant sexual differences were found for bill widths and depths. In addition, we found that both parents participated similarly in all reproductive activities during incubation and nestling stages, in line with the general pattern reported in furnariids. The sexual selection hypothesis may best explain the size differences between the sexes and in the behaviour of the species at the beginning of the nesting cycle.",Argentina; furnariidae; morphology; nest assistance; pampas; sexual size dimorphism,,,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/29-40/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,Low extra-pair paternity and polygamy in the Common Kingfisher Alcedo atthis,https://doi.org/10.13157/arla.70.1.2023.ra2,Monika CEPKOVÁ; Mária MELIŠKOVÁ; Lucia RUBÁCOVÁ,,"Monogamy was considered to be the most common mating system in birds. However, molecular techniques revealed numerous cases of extra-pair fertilisations (epFs) in most bird species as well as multiple partners during breeding season. In this study, we examined the population of the Common Kingfisher Alcedo atthis breeding along the Danube River system in Slovakia during three consecutive breeding seasons (2016-2018). We analysed 618 individuals – 70 adults and 548 nestlings from 87 broods. Overall, six nestlings (1.09%) from three different broods (3.45%) were fathered by other than the pair male. None of the nestlings had a mother other than the pair female. Besides that, we detected two simultaneously polygamous males (5.13%). In seven cases (9.72%) we revealed mate change between different broods: female change in three cases (4.17%) and male change in four cases (5.55%). The occurrence of extra-pair nestlings as well as polygamy was not associated with the synchronicity of breeding attempts at the beginning of the season, while the type of mating strategy seems to be associated with nest density. at the same time, male body condition was unrelated to the type of mating strategy in which he was engaged. Conversely, polygamous males had higher genetic diversity (observed heterozygosity) than monogamous ones. No difference in genetic diversity was found between monogamous and polygamous females. There was no difference in breeding success before and after the change of partner. In addition, polygamous individuals did not have more young than monogamous birds, suggesting that having more than one partner does not ensure greater breeding productivity. This is probably why polygamy remains a minority strategy in the Common Kingfisher.",body condition; breeding success; genetic diversity; mating strategies; parentage; population density; synchronicity,,https://www.ardeola.org/uploads/articles/docs/rp-2-supplementary-electronic-material_1671534406.pdf,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/41-58/,,,,,,,,,, English,,,,,,,,,,,,,https://www.ardeola.org/uploads/articles/docs/rp-2-supplementary-electronic-material_1671534406.pdf
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,"Survival, dispersal and initial migratory movements of juvenile Great Spotted Cuckoos Clamator glandarius",https://doi.org/10.13157/arla.70.1.2023.ra3,Nerea MARTÍNEZ-ZUNZARREN; Francisco RUIZ-RAYA; Tomás PÉREZ-CONTRERAS; Manuel SOLER; Juan Diego IBÁÑEZ-ÁLAMO,,"The Great Spotted Cuckoo Clamator glandarius belongs to the family Cuculidae, whose biology has been intensively studied for years, particularly in the context of avian brood parasitism. However, there are still important gaps in knowledge of its biology. Recent studies have highlighted the absence of information about survival, dispersal and migratory routes of juveniles, and the main aim of this study was to contribute to filling this gap. We used radio-transmitters and satellite tags (pTTs) to study the initial movements of juvenile Great Spotted Cuckoos in the study area (i. e. breeding territories), as well as their long-distance migratory movements. We found that a large proportion of marked individuals died in the study area within days or weeks of leaving the nest, with direct and indirect evidence suggesting that predation is the main cause of mortality. Our results suggest that pre-migratory movements of juveniles, i. e., those carried out before leaving the Iberian peninsula, are different from those previously found for experienced adults. The high predation rate in the study area meant that only three of 13 satellite-tagged juveniles initiated migration to their wintering area in sub-Saharan Africa, using the Eastern Atlantic route. Overall, the information provided here contributes to a better understanding of the biology of juvenile great Spotted Cuckoos and could be useful in addressing potential future conservation problems.",Africa; avian brood parasites; Iberia; predation; satellite tag; wintering area,,https://www.ardeola.org/uploads/articles/docs/rp3-supplementary-material-701_1675072133.pdf,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/59-74/,,,,,,,,,, English,,,,,,,,,,,,,https://www.ardeola.org/uploads/articles/docs/rp3-supplementary-material-701_1675072133.pdf
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,Factors shaping occurrence probability of a generalist raptor species across an urban-rural gradient,https://doi.org/10.13157/arla.70.1.2023.ra4,Nerea PAGALDAI; Javier RODRÍGUEZ-PÉREZ; Arkaitz ARNAIZ; Juan ARIZAGA,,"Urbanization constitutes one of the most intensive and fast spreading factors explaining biodiversity loss worldwide. The extension of urban areas and landscape configurations affects the ability of raptors to exploit urban patches. The Tawny Owl Strix aluco is a forest-dwelling nocturnal species with a wide distribution range that is well-adapted to urban environments. However, it remains unknown which habitat factors explain its presence in urban-associated landscapes. Our main objective is to determine the effect of urban landscapes on the probability of occurrence of Tawny Owls along an urban-rural gradient. It is expected that Tawny Owls will be able to use urban patches that have (1) at least 30% tree cover thanks to gardens/parks for hunting but (2) they will not use those with high noise levels (i. e., highways). Our research was carried out in the municipality of Donostia-San Sebastian in the Basque Country, Northern Spain. Data were obtained from a survey conducted in 2017. The municipality was divided into 329 square cells, of which 251 were surveyed. Tawny Owls were detected in 141 cells, and we found that nocturnal noise level and scrub cover contributed most to explaining the probability of Tawny Owl occurrence; with nocturnal noise having a significant negative effect on occurrence probability, and scrub cover a positive effect, probably because the species uses open or semi-open areas to hunt (but woodland to breed). Overall, it can be concluded that the very noisy and/or urbanized parts of the city comprised a non-optimal habitat for the species.",agglomeration noise; city ecology; GAM; presence-absence; San Sebastian; Strix aluco; Tawny Owl; urban environments,,,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/75-88/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,One thousand nesting pairs packed into one hundred square metres: the sad story of the Sandwich terns Thalasseus sandvicensis of the Venice Lagoon,https://doi.org/10.13157/arla.70.1.2023.sc1,Roberto G. VALLE; Francesco SCARTON,,"Coastal wetlands support many globally threatened seabird species and may be critical for their conservation. Sea level rise dramatically affects coastal tidal marshes, thus posing the greatest threat to the survival of many seabird species, including gulls and terns. Sandwich terns Thalasseus sandvicensis are particularly vulnerable to this threat. although they breed in a wide range of habitats they chiefly nest close to water, just above the tideline. here, we describe the particular vulnerability of the entire Sandwich tern breeding population of the Venice Lagoon. three colonies were found early in the 2022 breeding season, two of them on artificial habitat: on a small dredge island (0.01ha; 0.70m above sea level) in the northern Lagoon and on an islet (0.01ha, elevation 0.5m a. s. l.) formed by bricks of a collapsed old building in the Southern Lagoon. the third colony was on a natural marsh island (1.50ha, 0.40m a. s. l.). these colonies hosted respectively 150, 369 and 1,100 pairs. In total, 1,111 out of 1,619 nests (68.6%) were flooded early in the season, with marked differences between sites; nest losses ranged from 86% on the brick island through 69% on the marsh island to 0% on the dredge island. the terns laid 1,043 replacement clutches, exclusively on the dredge island, joining the birds on this safe site. Overall, 795 chicks fledged (0.30 per breeding attempt) over the whole breeding season, with extreme differences between colony sites. Productivity ranged from zero fledglings per breeding attempt on the marsh island through 0.14 on the brick island to 0.75 on the dredge island. Artificial sites such as dredge islands may offer safe nesting sites and enable high productivity for Sandwich tern when compared to saltmarsh islets. given the probability of future sea level rises, a long-term management plan for these artificial sites is urgently needed.",breeding success; dredge islands; drones; saltmarshes; sea level rise; unmanned aerial vehicles,,,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/89-103/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,PhD-Dissertations Reviews in Ornithology in Spain (2021-2022 academic year),https://doi.org/10.13157/arla.70.1.2023.ph,Francisco VALERA (editor),,"This section includes the abstracts of some of the PhD-Dissertations submitted in Spain during the 2021-2022 academic year as well as some others not published in earlier volumes of Ardeola. They are in alphabetical order by University where they were presented and, then, by year and alphabetical order of the author’s surname. This section also includes a link to access the full version of the reviewed thesis when available through the PDF on the website www. ardeola. org",,,,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/105-124/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2023,,Volume 70,1,Report on rare birds in Spain (August 2020-August 2022),https://doi.org/10.13157/arla.70.1.2023.rb,Gonzalo PARDO DE SANTAYANA TRUEBA; Marcel GIL VELASCO; Manuel GARCÍA-TARRASÓN; Javier HERNÁNDEZ CABELLO; Marc ILLA LLOBET; Ferran LÓPEZ SANZ; Daniel LÓPEZ-VELASCO; Aitor MORA SOLANO; Àlex OLLÉ TOMER; Miguel RODRÍGUEZ ESTEBAN; Hugo SÁNCHEZ MATEOS; Andrés ROJAS SÁNCHEZ; David SANTAMARÍA URBANO,,"This is the 35th report of the Rarities Committee (RC), and includes data collected between August 1, 2020 and August 31, 2022, as well as some data from previous years. August 1, 2020 and August 31, 2022, as well as some data from previous years. The bimonthly reports are available atbimonthly reports are available at https://seo. org/informes-rarezas/.",,,,January 2023,,,https://www.ardeola.org/en/volumes/701/articles/125-140/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2022,,Volume 69,2,Monitoring abundance and distribution of Northern Gannets Morus bassanus in Western Iberian Waters in autumn by aerial surveys,https://doi.org/10.13157/arla.69.2.2022.ra1,Hélder ARAÚJO; Pedro CORREIA RODRIGUEZ; Jorge BASTOS-SANTOS; Marisa FERREIRA; Andreia PEREIRA; José MARTÍNEZ-CEDEIRA; José VINGADA; Catarina EIRA,,"Several North Atlantic breeding seabirds, such as the Northern Gannet Morus bassanus, use Western Iberian Waters for wintering and migration. In this study, we aimed at producing absolute population estimates of post-breeding Gannets and evaluating the importance of the study area within the species’ migration range. We performed six aerial surveys in September and/or October each year between 2010 and 2015, covering 74,840km2 in total. Using line transect methodology, 3,672 Gannet sightings were recorded along 10,496.3 nautical miles (nm). Immature individuals and adults comprised approximately 87% of all sightings. Using Distance sampling, overall abundance was estimated at 89,930 birds, ranging from 58,010 individuals in 2014 to 128,140 in 2015. The highest densities per sector areas were recorded in the North and Centre sectors whereas the lowest densities were registered in the Galicia sector, the Spanish region within the study area. Gannets were mostly present in shallow shelf waters of the continental shelf, particularly between 3 and 20 nautical miles offshore. Habitat suitability models for Gannets in the study area were tested using several eco-geographical variables and chlorophyll concentrations were found to contribute most to explaining annual Gannet occurrence probabilities. A global interannual spatial analysis demonstrated the core areas for conservation of the Northern Gannet in Western Iberian Waters. Moreover, our results demonstrate that Western Iberian waters are used by almost 10% of the global Northern Gannet population, corroborating the existence of seabird hotspots during the non-breeding period, along migration corridors and at their wintering grounds.",distance sampling; Maxent; Morus bassanus; Portugal; Spain,,https://www.ardeola.org/uploads/articles/docs/supplementary-electronic-material-appendix-1_1652856724.pdf,July 2022,,,https://www.ardeola.org/en/volumes/692/articles/179-202/,,,,,,,,,, Spanish,,,,,,,,,,,,,https://www.ardeola.org/uploads/articles/docs/supplementary-electronic-material-appendix-1_1652856724.pdf
Ardeola,,https://www.ardeola.org/en/volumes/,2022,,Volume 69,2,Avalanche tracks are key habitats for the Rock Bunting Emberiza cia in the Alps,https://doi.org/10.13157/arla.69.2.2022.ra2,Emmanuel REQUENA; Riccardo ALBA; Domenico ROSSELLI; Dan CHAMBERLAIN,,"In mountains, habitat mosaics, such as those found at the upper limit of coniferous forests in temperate regions, host relatively high avian diversity. In European mountains in particular, openhabitat bird species are threatened by a decrease in agro-pastoral activities and by global warming. Snow avalanches act as a natural agent of disturbance that maintains open habitats and thus may contribute to habitat heterogeneity at elevations below the treeline. Using the Rock Bunting Emberiza cia as a study species, we assessed the suitability of avalanche tracks as refuges for ecotone and semi-open habitat bird species. We studied habitat associations and other environmental factors that affect the species’ occurrence based on data from point counts and habitat surveys carried out in the Alps. Rock Bunting presence was greater on avalanche tracks than in adjacent habitats at lower elevations. habitats with high Rock Bunting presence were characterised by a shrubby mosaic that was more open than the surrounding forest. There was no difference between avalanche tracks and control points at the treeline. Rock Bunting densities at avalanche tracks in the forest were similar to those in the treeline and the alpine belt, thus showing that avalanches create an ecotone habitat equivalent to the treeline at lower elevations. Rock Buntings used grassy habitats that had an intermediate rock cover, with patches of shrubs inside gullies. This optimal habitat probably provides nest sites that minimise exposure to predators whilst being close to patches of grass that provide foraging habitat. In a context of climate change, where avalanche activity might increase due to later snowfalls in spring, habitat mosaics created by this type of disturbance could play a fundamental role in the conservation of semi-open habitat bird species in the Alps.",climate change; conservation; habitat associations; mountain ecosystems; treeline ecotone,,https://www.ardeola.org/uploads/articles/docs/rp-2-supplementary-electronic-material-appendix-1_1657018534.pdf,July 2022,,,https://www.ardeola.org/en/volumes/692/articles/203-217/,,,,,,,,,, English,,,,,,,,,,,,,https://www.ardeola.org/uploads/articles/docs/rp-2-supplementary-electronic-material-appendix-1_1657018534.pdf
Ardeola,,https://www.ardeola.org/en/volumes/,2022,,Volume 69,2,"Plumage coloration in Greater Flamingos Phoenicopterus roseus is affected by interactions between foraging site, body condition and sex",https://doi.org/10.13157/arla.69.2.2022.ra3,Juan A. AMAT; Araceli GARRIDO; Manuel RENDÓN-MARTOS; Francesca PORTAVIA; Miguel A. RENDÓN,,"It has been proposed that carotenoid-based pigmentation should indicate the ability of individuals to acquire food and that this should be reflected in their body condition. In this study we examined whether the body condition of Greater Flamingos Phoenicopterus roseus was related to plumage coloration and the interaction of both variables with sex and foraging site. To this end, we conducted a field study to collect data on sex-related body condition and plumage coloration at two wetlands in southern Spain. We found that body condition was site-related, that the more colourful individuals were in better body condition, and that females were more colourful and in better body condition than males. Together, the results suggest that females have greater need than males to signal individual quality, likely because females encounter higher intraseasonal costs than males during reproduction, and choosing low-quality females could severely limit breeding success. Also, plumage coloration may signal individual status at foraging sites throughout the year.",abdominal profile; cosmetic coloration; individual quality; sexual differences; signals,,https://www.ardeola.org/uploads/articles/docs/rp-3-supplementary-electronic-material-appendix_1657020989.pdf,July 2022,,,https://www.ardeola.org/en/volumes/692/articles/219-229/,,,,,,,,,, English,,,,,,,,,,,,,https://www.ardeola.org/uploads/articles/docs/rp-3-supplementary-electronic-material-appendix_1657020989.pdf
